,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
650,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-01-03,Trump Goes Nuclear on Twitter: The Daily Show,Comedy,1595408,22526,560,https://www.youtube.com/watch?v=4UWAM6mBJD0
651,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-01-02,Iranians Take to the Streets & Kim Jong-un Makes Nice with South Korea: The Daily Show,Comedy,1126021,18796,374,https://www.youtube.com/watch?v=2vqHMTEmRwE
652,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-30,In Memoriam: Trump Administration Officials: The Daily Show,Comedy,406593,7121,150,https://www.youtube.com/watch?v=JVMr2SSKW0w
653,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-29,Careers in Memoriam: The Daily Show,Comedy,249106,4983,194,https://www.youtube.com/watch?v=BISOJlegriQ
654,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-28,2017 Sports Roundup: The Daily Show,Comedy,267094,4156,213,https://www.youtube.com/watch?v=39QkEbD0apE
655,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-27,Cable News's Best Moments of 2017: The Daily Show,Comedy,496102,8825,255,https://www.youtube.com/watch?v=pl8480DEOBk
656,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-26,The Year in Tech: The Daily Show,Comedy,368121,7928,143,https://www.youtube.com/watch?v=8RbMiqq4d2g
657,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-21,Today's Future Now - Crime-Fighting Technology: The Daily Show,Comedy,523670,9087,245,https://www.youtube.com/watch?v=vyHqsOXUm5w
658,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-20,Can Liberals Survive the Apocalypse?: The Daily Show,Comedy,933917,15778,1005,https://www.youtube.com/watch?v=S8sxgXLguqI
659,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-18,Song for Women 2017 (feat. DJ Mansplain): The Daily Show,Comedy,390001,5556,725,https://www.youtube.com/watch?v=rTSC7qOaMYo
660,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-18,"The Politics of Branding, Meeting Obama & Trump's First Year: The Daily Show",Comedy,917054,18250,323,https://www.youtube.com/watch?v=bjKr2ltVKII
661,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-16,The Rise of Bitcoin and Other Stupid Meme Currencies: The Daily Show,Comedy,761154,13905,627,https://www.youtube.com/watch?v=nRItzSX0aCM
662,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-14,Conservative Outrage Grows Over the Mueller Probe: The Daily Show,Comedy,1557342,22247,543,https://www.youtube.com/watch?v=Ast3c14_i7c
663,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-13,Black Women Save America from Roy Moore: The Daily Show,Comedy,834527,15912,466,https://www.youtube.com/watch?v=9MbGPtX0ELQ
664,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-12,The Treasury Department's Tax Analysis Doesn't Add Up: The Daily Show,Comedy,1199599,18806,339,https://www.youtube.com/watch?v=FLFfy0pgBB0
665,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-11,"At This Point, Do Republicans Even Care About Sexual Assault?: The Daily Show",Comedy,1876130,29374,815,https://www.youtube.com/watch?v=h0ChlY8mR5k
666,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-09,"Tiffany Haddish - Becoming ""The Last Black Unicorn"" - Extended Interview: The Daily Show",Comedy,3188275,68308,978,https://www.youtube.com/watch?v=6mI8aH4QLQY
667,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-07,In Other News: The GOP Loosens Gun Control and a Reporter Claps Back: The Daily Show,Comedy,1127876,26465,551,https://www.youtube.com/watch?v=gLLi6tO60LM
668,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-06,"Exclusive - St. Vincent - ""Los Ageless"": The Daily Show",Comedy,178252,1580,328,https://www.youtube.com/watch?v=QDYhXFGluOU
669,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-06,#DentureDonald Slurs Through a White House Address: The Daily Show,Comedy,2373207,29979,1259,https://www.youtube.com/watch?v=2b36m9_QCIQ
670,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-06,Trump's Best Words: The Daily Show,Comedy,891469,15739,191,https://www.youtube.com/watch?v=MjZHDcKCA-I
671,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-05,Republicans Renew Their Support for Roy Moore: The Daily Show,Comedy,709722,14339,251,https://www.youtube.com/watch?v=GJk45YEiXo0
672,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-04,The GOP Gives America's Neediest Millionaires a Tax Break: The Daily Show,Comedy,1245537,20342,432,https://www.youtube.com/watch?v=vv8yh7kJt1E
673,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-12-01,The Mike Flynn “Lock Her Up” Yule Log: The Daily Show,Comedy,405249,6732,249,https://www.youtube.com/watch?v=4h32IIbvH8A
674,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-30,Al Franken's Inexcusable Excuse - Between the Scenes: The Daily Show,Comedy,448267,8513,201,https://www.youtube.com/watch?v=mxlBguKPnJ4
675,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-30,"From the Tax Plan to Libya, Everything Goes Back to Trump: The Daily Show",Comedy,1817967,27158,800,https://www.youtube.com/watch?v=dCctj8j7jFw
676,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-29,A Boss Fight at the Consumer Financial Protection Bureau: The Daily Show,Comedy,1268784,17038,370,https://www.youtube.com/watch?v=CtSZLqdO-y4
677,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-29,"Behind the Donald Trump & Elizabeth Warren ""Pocahontas"" Feud - Between the Scenes: The Daily Show",Comedy,401596,7988,131,https://www.youtube.com/watch?v=AZQXqwAeYq4
678,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-28,"The Truth About Trump's ""Pocahontas"" Slur: The Daily Show",Comedy,2245948,27928,1575,https://www.youtube.com/watch?v=g8Y6JhOVYqw
679,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-27,Trump's Christmas Gift to the Poor: Tax Hikes: The Daily Show,Comedy,1625590,23576,768,https://www.youtube.com/watch?v=VVchNC5MJjc
680,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-23,How the Chicago Bulls Could Save Humanity: The Daily Show,Comedy,286524,5085,164,https://www.youtube.com/watch?v=wU7p1Gnxl1I
681,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-22,Young Chicago Authors: Giving Public School Students a Voice: The Daily Show,Comedy,156564,4428,92,https://www.youtube.com/watch?v=-11FVcBb9Es
683,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-21,Get Interviewed by Trevor on The Daily Show Set: The Daily Show,Comedy,266097,5962,83,https://www.youtube.com/watch?v=_U4XsglXM6o
682,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-21,Cook County Jail: The Best Pizzeria in Chicago: The Daily Show,Comedy,553798,11240,832,https://www.youtube.com/watch?v=PXOCEcIWiec
684,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-20,Harassment on the Hill: How to Avoid Being a Congressional Predator: The Daily Show,Comedy,713810,12969,998,https://www.youtube.com/watch?v=K56EfuG92Tc
685,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-17,Even the Keystone Pipeline Is Exposing Itself - Between the Scenes: The Daily Show,Comedy,483651,9120,109,https://www.youtube.com/watch?v=WpFT-NXU-zU
686,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-16,Exclusive - Alabama Reacts to the Roy Moore Accusations: The Daily Show,Comedy,572582,7936,210,https://www.youtube.com/watch?v=An3-hDVLGjw
687,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-16,Al Franken Faces Groping Accusations & Roy Moore Stays on Defense: The Daily Show,Comedy,1255502,16882,524,https://www.youtube.com/watch?v=gOkkrN3H8Nw
688,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-15,Trump-Proofing America's Nukes: The Daily Show,Comedy,1398437,23003,446,https://www.youtube.com/watch?v=i02hFj5UZI4
689,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-14,How Trump Has Made China Great Again: The Daily Show,Comedy,1510302,22486,709,https://www.youtube.com/watch?v=RqccSEEO-5M
690,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-13,How the Right Politicized Roy Moore's Sexual Misconduct Allegations: The Daily Show,Comedy,1589500,26755,658,https://www.youtube.com/watch?v=F2MGNXj8HLo
691,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-09,China Pulls Out All the Stops for Trump: The Daily Show,Comedy,1873622,30336,1153,https://www.youtube.com/watch?v=vVtphAUDtEY
692,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-08,So Much Winning for Democrats on Election Day 2017: The Daily Show,Comedy,1790667,30974,951,https://www.youtube.com/watch?v=ZnkNkER9S4g
693,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-08,Between the Scenes - Trump’s Asia Adventure: The Daily Show,Comedy,403017,7302,90,https://www.youtube.com/watch?v=ZZp1QnSliqk
694,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-07,Exclusive - Carter Page Has a Tell: The Daily Show,Comedy,197258,4275,54,https://www.youtube.com/watch?v=EUhWE_UJLic
695,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-07,Saudi Arabia's Political Purge: The Daily Show,Comedy,1755957,27212,1467,https://www.youtube.com/watch?v=7CkmLsyvutg
696,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-06,Japan Suffers Through a Visit from Trump: The Daily Show,Comedy,1998058,27177,1742,https://www.youtube.com/watch?v=YOfhjDDJUPM
697,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-06,Exclusive - 11 Minutes Without Trump: The Daily Show,Comedy,419787,8841,344,https://www.youtube.com/watch?v=ks-t1-DSGdg
698,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-02,Silicon Valley Answers to Congress Amid the Russia Probe: The Daily Show,Comedy,1670357,22371,640,https://www.youtube.com/watch?v=XUVlRZxJAy0
699,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-01,How to Politicize the Halloween Terror Attack in New York: The Daily Show,Comedy,1726935,29297,1200,https://www.youtube.com/watch?v=CDF3tv1JYRA
700,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-11-01,"Hillary Clinton - ""What Happened"" & What Comes Next for America: The Daily Show",Comedy,1187396,19446,3021,https://www.youtube.com/watch?v=mkcKDY50hLs
701,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-31,Unfollowed: Escaping Trump's Tweets: The Daily Show,Comedy,467858,9789,275,https://www.youtube.com/watch?v=lAPck_nB4N8
702,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-30,It's Mueller Time: The First Indictments in the Trump-Russia Probe: The Daily Show,Comedy,1918242,27938,919,https://www.youtube.com/watch?v=zC4KdjTq9kI
703,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-30,Donald Trump: A Man of Characters: The Daily Show,Comedy,777657,11819,389,https://www.youtube.com/watch?v=Fws2FgQb7BM
704,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-26,How Trump Is Mishandling the Opioid Crisis: The Daily Show,Comedy,1578174,23246,1002,https://www.youtube.com/watch?v=WRVrI2YjxkU
705,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-26,Verified Survivor - Debbie Wasserman Schultz: The Daily Show,Comedy,207297,2423,1376,https://www.youtube.com/watch?v=A1wv6XSpRLE
706,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-26,Verified Survivor - Seth Meyers: The Daily Show,Comedy,254824,3927,96,https://www.youtube.com/watch?v=nU5yoqg2dgw
707,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-26,Verified Survivor - Kenya Barris: The Daily Show,Comedy,151486,3215,76,https://www.youtube.com/watch?v=1hcgtmmzKBo
708,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-25,The Battle for the Republican Party: The Daily Show,Comedy,1307548,18600,404,https://www.youtube.com/watch?v=kg-3uvw4LOg
710,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-24,"Mr. ""Personal Responsibility"" Bill O'Reilly Plays the Blame Game: The Daily Show",Comedy,1729010,25022,1513,https://www.youtube.com/watch?v=3mHXn6LwQV0
709,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-24,"Exclusive - Margo Price - ""All American Made"": The Daily Show",Comedy,89409,1019,119,https://www.youtube.com/watch?v=cVg8W-WZOzQ
711,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-23,General Kelly Owes Representative Wilson an Apology: The Daily Show,Comedy,1487030,28988,914,https://www.youtube.com/watch?v=tSjL2alKIbI
712,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-19,Trump Feuds with Gold Star Families: The Daily Show,Comedy,1390789,24234,733,https://www.youtube.com/watch?v=dHSe27mOB-s
713,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-18,Exclusive - What Time Is It in Chicago?: The Daily Show,Comedy,234965,2946,619,https://www.youtube.com/watch?v=jdYpiHdvkr8
714,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-18,Exclusive - How Badly Do You Want the Cubs to Win the World Series?: The Daily Show,Comedy,149700,2636,75,https://www.youtube.com/watch?v=UHhPGrpW8yc
715,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-18,How to Solve the Harvey Weinstein Problem: The Daily Show,Comedy,1212409,16315,1646,https://www.youtube.com/watch?v=mD1nAEOycQg
716,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-17,Trump & McConnell's BFF Presser: The Daily Show,Comedy,922196,12835,316,https://www.youtube.com/watch?v=MyoyTqXsAmg
717,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-17,Resting Mitch Face - Between the Scenes: The Daily Show,Comedy,382387,5233,88,https://www.youtube.com/watch?v=Y6dpogUHvOk
718,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-16,The Daily Show Takes Chicago: Culture and Crime in Obama's Hometown: The Daily Show,Comedy,1271951,19071,611,https://www.youtube.com/watch?v=Nq-NNLOY6LQ
719,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-12,The Daily Show Takes On Chicago: The Daily Show,Comedy,398382,5544,275,https://www.youtube.com/watch?v=phsCqz7aaFw
720,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-12,Impossible Questions for Black Women - Dulce Sloan & Robin Thede: The Daily Show,Comedy,294733,5307,732,https://www.youtube.com/watch?v=mW_wivoVMkc
721,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-09,Reassessing the Same Old Debate on Gun Control: The Daily Show,Comedy,924494,20153,566,https://www.youtube.com/watch?v=U0UUrMmoPME
722,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-05,The All-American Gun Debate - Between the Scenes: The Daily Show,Comedy,1402024,28494,297,https://www.youtube.com/watch?v=mv6KxGkdb3M
723,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-05,Pro-Life Congressman Tim Murphy Aborts His Career: The Daily Show,Comedy,1654595,28785,522,https://www.youtube.com/watch?v=6klkc60rUSA
724,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-04,"How Russia Is Dividing America with Real ""Fake News"": The Daily Show",Comedy,1694749,22715,1153,https://www.youtube.com/watch?v=tKfIkcLVRO8
725,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-03,Fox News Has a Hard Time Processing the Las Vegas Shooting: The Daily Show,Comedy,5968639,78653,4748,https://www.youtube.com/watch?v=nV5fXPVeZoQ
727,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-02,"Las Vegas, Puerto Rico and How Trump Responds to Tragedy - Between the Scenes: The Daily Show",Comedy,739774,19725,324,https://www.youtube.com/watch?v=Ulgz-ZvY1aU
726,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-10-02,Trevor Responds to the Las Vegas Shooting & Trump Tweets the Weekend Away: The Daily Show,Comedy,4277527,66736,9598,https://www.youtube.com/watch?v=hw1RrmlrTtM
728,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-28,It's Time to Pay Back Puerto Rico: The Daily Show,Comedy,2417849,33635,847,https://www.youtube.com/watch?v=qF0-T4-WO2k
729,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-27,Alabama Votes for Trumpism Without Trump: The Daily Show,Comedy,2256501,26412,951,https://www.youtube.com/watch?v=0JeaXaNiBcY
730,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-26,All the Clinton Crimes the Trumps Have Also Committed & Making the NFL Great Again: The Daily Show,Comedy,1723072,27043,666,https://www.youtube.com/watch?v=UKCo9GbN5F4
731,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-25,The NFL Takes a Knee in Protest of Trump: The Daily Show,Comedy,2119903,45899,1738,https://www.youtube.com/watch?v=t2kqHuOniv0
732,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-25,When Is the Right Time for Black People to Protest?: The Daily Show,Comedy,2704970,82009,2145,https://www.youtube.com/watch?v=4-Gx23vH0CE
733,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-25,Trevor Bumps into President Obama - Between the Scenes: The Daily Show,Comedy,1349321,30604,252,https://www.youtube.com/watch?v=Hk5Z_9lPeZ0
734,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-22,Trump Praises Nonexistent Country “Nambia” - Between the Scenes: The Daily Show,Comedy,616848,10965,149,https://www.youtube.com/watch?v=DQqCPckiZpU
735,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-21,Hurricane Mueller Storms the Trump Administration: The Daily Show,Comedy,1495675,23261,481,https://www.youtube.com/watch?v=PXfc_jGZZkg
736,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2017-09-20,Back in Black - Republicans Don't Know What Insurance Is: The Daily Show,Comedy,775908,19402,172,https://www.youtube.com/watch?v=RN_MfrEenp4
